name,formatted_address,rating,delivery,dine_in,reservable,serves_beer,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,user_ratings_total,vicinity,wheelchair_accessible_entrance,Latitude,Longitude,Postal Code,Neighbourhood,District
La Parada,"C.de Berlín, 82, 08029 Barcelona, Spain",4.2,0,1,1,1,1,1,1,0,1,1,74.0,"Carrer de Berlín, 82, Barcelona",False,41.3849644,2.141937,08029,Sarria,Sarria - Sant Gervasi
Bar Castro,"C/ de Mallorca, 37, 08029 Barcelona, Spain",,0,1,0,0,0,0,0,0,0,0,,"Carrer de Mallorca, 37, Barcelona",,41.38416580000001,2.1466492,08029,Sarria,Sarria - Sant Gervasi
The Secret Q,"Rambla de Catalunya, 70, 08007 Barcelona, Spain",4.3,0,1,0,0,0,1,0,0,1,0,114.0,"Rambla de Catalunya, 70, Barcelona",,41.3917784,2.1628682,08007,Antiga Esquerra Eixample,Eixample
Restaurant Maur Urgell,"Carrer del Comte d'Urgell, 9, 08011 Barcelona, Spain",4.2,1,1,1,1,0,1,1,0,1,1,1129.0,"Carrer del Comte d'Urgell, 9, Barcelona",True,41.3797828,2.161421,08011,Esquerra Eixample,Eixample
Ardèvol,"Av. de Gaudí, 8, 08025 Barcelona, Spain",4.3,0,1,1,1,1,1,1,0,1,1,567.0,"Avinguda de Gaudí, 8, Barcelona",True,41.4051693,2.1745875,08025,Camps d'en Grassot i Gracia Nova,Gracia
El Tianguis,"C. de Villarroel, 42, 08011 Barcelona, Spain",4.4,1,1,1,1,0,1,1,1,1,1,1455.0,"Carrer de Villarroel, 42, Barcelona",True,41.3824104,2.1606885,08011,Esquerra Eixample,Eixample
Salamat Clot,"C. dels Enamorats, 130, 08026 Barcelona, Spain",5.0,0,1,0,0,0,0,0,0,0,1,4.0,"Carrer dels Enamorats, 130, Barcelona",,41.4077002,2.1845397,08026,Camp de l'arpa,Sant Marti
El Berro,"C/ de la Diputació, 180, 08011 Barcelona, Spain",4.1,0,1,1,1,1,1,1,0,1,1,930.0,"Carrer de la Diputació, 180, Barcelona",True,41.3848772,2.1598899,08011,Esquerra Eixample,Eixample
Tiago La Pizza,"C/ de València, 158, 08011 Barcelona, Spain",4.3,1,1,0,1,0,1,0,1,1,1,236.0,"Carrer de València, 158, Barcelona",,41.3862927,2.155079,08011,Esquerra Eixample,Eixample
Restaurant Madrazo,"C/ dels Madrazo, 50, 08006 Barcelona, Spain",4.1,0,1,1,1,1,0,1,0,1,1,186.0,"Carrer dels Madrazo, 50, Barcelona",True,41.39951809999999,2.1479453,08006,El Farro,Sarria - Sant Gervasi
RESTAURANT RACÓ DEL NÚRIA,"La Rambla, 133, 1º Piso, 08002 Barcelona, Spain",4.1,0,1,1,1,0,1,1,0,1,1,238.0,"La Rambla, 133, 1º Piso, Barcelona",True,41.38517379999999,2.1697966,08002,Barri Gotic,Ciutat Vella
El Fornet,"180 carrer Numància, Carrer de la Nau Santa Maria, 2, 08017 Barcelona, Spain",3.8,1,1,0,1,1,0,1,0,0,1,539.0,"180 carrer Numància, Carrer de la Nau Santa Maria, 2, Barcelona",True,41.3909926,2.1319843,08017,Vallvidrera,Sarria - Sant Gervasi
La Tagliatella | Plaça de Catalunya,"Ronda de la Univ., 31, 08007 Barcelona, Spain",4.1,1,1,1,1,1,1,1,0,1,1,2273.0,"Ronda de la Universitat, 31, Barcelona",True,41.3871125,2.1672974,08007,Antiga Esquerra Eixample,Eixample
Gaudi 20,"Av. de Gaudí, 20B, 08025 Barcelona, Spain",3.8,0,1,0,1,0,1,1,0,1,1,253.0,"Avinguda de Gaudí, 20B, Barcelona",True,41.4056602,2.1745694,08025,Camps d'en Grassot i Gracia Nova,Gracia
Sol de NIT,"Plaça del Sol, 9, 08012 Barcelona, Spain",3.9,0,1,0,1,0,0,0,0,1,0,768.0,"Plaça del Sol, 9, Barcelona",,41.4018259,2.1568994,08012,Vila de Gracia,Gracia
Restaurante chino Dos Hermanos,"Carrer del Freser, 61, 08026 Barcelona, Spain",4.3,0,1,1,1,0,1,1,0,1,1,10.0,"Carrer del Freser, 61, Barcelona",,41.4143995,2.1817721,08026,Camp de l'arpa,Sant Marti
Timesburg Poblenou,"C. de Pujades, 168, 08005 Barcelona, Spain",4.3,1,1,1,1,1,1,1,1,1,1,5358.0,"Carrer de Pujades, 168, Barcelona",True,41.4007484,2.1997712,08005,Poblenou,Sant Marti
La Bella Napoli Market,"C. de Villarroel, 105, 08011 Barcelona, Spain",4.9,1,0,0,0,0,0,0,0,0,0,9.0,"Carrer de Villarroel, 105, Barcelona",,41.38517270000001,2.1566298,08011,Esquerra Eixample,Eixample
Restaurante PorSant,"C/ de Balmes, 108, 08008 Barcelona, Spain",3.9,0,1,1,1,0,1,1,0,1,1,441.0,"Carrer de Balmes, 108, Barcelona",,41.392547,2.1587925,08008,Antiga Esquerra Eixample,Eixample
Spritz,"Carrer de la Tapineria, 6, 08002 Barcelona, Spain",4.5,0,1,0,1,0,0,0,0,1,0,533.0,"Carrer de la Tapineria, 6, Barcelona",True,41.384616,2.1772375,08002,Barri Gotic,Ciutat Vella
海鮮燉飯（餐廳）,"Carrer dels Escudellers, 17, 08002 Barcelona, Spain",,0,1,0,0,0,0,0,0,0,0,,"Carrer dels Escudellers, 17, Barcelona",,41.3792398,2.1759692,08002,Barri Gotic,Ciutat Vella
Casa Escarré,"C/ de Vilardell, 15, 08014 Barcelona, Spain",4.8,0,1,1,1,1,1,1,1,1,1,142.0,"Carrer de Vilardell, 15, Barcelona",True,41.3748302,2.142775799999999,08014,La Bordeta - Les Corts,Sants - Montjuic
Restaurant Enna,"C/ de Ramon Turró, 120, 08005 Barcelona, Spain",4.2,0,1,1,1,1,1,1,0,1,1,151.0,"Carrer de Ramon Turró, 120, Barcelona",True,41.3956971,2.1975018,08005,Poblenou,Sant Marti
Tapaspuma Bar,"Gran Via de les Corts Catalanes, 291, 08014 Barcelona, Spain",4.5,0,1,0,1,0,0,0,0,1,1,625.0,"Gran Via de les Corts Catalanes, 291, Barcelona",,41.37208509999999,2.144679200000001,08014,La Bordeta - Les Corts,Sants - Montjuic
Dolsotbap 石锅饭,"C/ del Clot, 85, 08018 Barcelona, Spain",4.6,1,1,1,1,0,1,1,1,1,1,939.0,"Carrer del Clot, 85, Barcelona",True,41.40920699999999,2.1887185,08018,El Clot,Sant Marti
L'arrosseria Com a Casa,"Carrer de Llull, 198, 08005 Barcelona, Spain",4.4,1,1,1,0,0,0,1,0,0,1,78.0,"Carrer de Llull, 198, Barcelona",True,41.4011196,2.202571899999999,08005,Poblenou,Sant Marti
LA MARGUI,"Avinguda Meridiana, 97, 08026 Barcelona, Spain",4.3,0,1,1,1,1,1,1,1,1,1,731.0,"Avinguda Meridiana, 97, Barcelona",True,41.40696560000001,2.186487800000001,08026,Camp de l'arpa,Sant Marti
Bar-Restaurant Piranya,"C/ de Larrard, 46, 08024 Barcelona, Spain",3.2,1,1,1,1,0,0,0,0,1,1,371.0,"Carrer de Larrard, 46, Barcelona",True,41.4125011,2.153881,08024,Gracia - Can Baro,Gracia
"MORT de GANA, Restaurante, Barcelona","mercat de la boqueria, porxades de la Boqueria, 9, 08001 Barcelona, Spain",3.8,0,1,1,1,0,1,1,0,1,1,97.0,"mercat de la boqueria, porxades de la Boqueria, 9, Barcelona",True,41.38138250000001,2.1718865,08001,El Raval,Ciutat Vella
Salad Market Tuset,"Carrer de Tuset, 16, 08006 Barcelona, Spain",4.5,1,1,0,1,1,1,1,1,0,1,127.0,"Carrer de Tuset, 16, Barcelona",True,41.3958993,2.1524681,08006,El Farro,Sarria - Sant Gervasi
Marcecino Cafeteria Cocina Tipica Restaurant,"C/ de la Diputació, 37, 08015 Barcelona, Spain",4.0,0,1,0,0,0,0,0,0,0,0,2.0,"Carrer de la Diputació, 37, Barcelona",,41.3794198,2.152171,08015,Nova Esquerra Exiample - Sant Antoni,Eixample
Tentación Criolla Gran Vía,"Gran Via de les Corts Catalanes, 457, 08015 Barcelona, Spain",4.2,1,1,1,1,1,1,1,0,1,1,455.0,"Gran Via de les Corts Catalanes, 457, Barcelona",True,41.3793613,2.154252499999999,08015,Nova Esquerra Exiample - Sant Antoni,Eixample
ønske sted,"Pg. Marítim de la Barceloneta, 36, 08003 Barcelona, Spain",,0,1,0,0,0,1,1,0,0,0,,"Passeig Marítim de la Barceloneta, 36, Barcelona",True,41.3855283,2.1970622,08003,Barceloneta,Ciutat Vella
Restaurante O'noso,"C/ de Galileu, 173, 08028 Barcelona, Spain",4.3,0,1,1,1,1,0,1,0,1,1,67.0,"Carrer de Galileu, 173, Barcelona",,41.3809002,2.1336138,08028,Les Corts,Les Corts
Restaurante Agarimo,"C/ de Roger de Flor, 102, 08013 Barcelona, Spain",4.3,0,1,1,1,1,1,1,0,1,1,403.0,"Carrer de Roger de Flor, 102, Barcelona",True,41.3945996,2.1784081,08013,El Fort Pienc,Eixample
Empanades Argentines,"Plaça de la Llana, 8, 08003 Barcelona, Spain",1.0,0,1,0,0,0,0,0,0,0,0,1.0,"Plaça de la Llana, 8, Barcelona",,41.3851242,2.1792643,08003,Barceloneta,Ciutat Vella
Molino de Pez,"C/ de Còrsega, 346, 08037 Barcelona, Spain",4.3,0,1,1,1,0,1,1,0,1,0,449.0,"Carrer de Còrsega, 346, Barcelona",True,41.3978958,2.1612308,08037,Dreta Eixample,Eixample
La Caleta de Gràcia,"Carrer del Torrent de l'Olla, 121, 08012 Barcelona, Spain",4.3,0,1,1,1,1,1,1,0,1,1,1006.0,"Carrer del Torrent de l'Olla, 121, Barcelona",False,41.4027069,2.1564816,08012,Vila de Gracia,Gracia
D.O. Vins i Platillos Restaurant,"C/ de Verdi, 36, 08012 Barcelona, Spain",4.0,0,1,1,1,1,1,1,0,1,1,660.0,"Carrer de Verdi, 36, Barcelona",True,41.4040962,2.156794099999999,08012,Vila de Gracia,Gracia
Telepizza Marina - Comida a Domicilio,"Carrer de la Marina, 338, 08025 Barcelona, Spain",3.5,1,1,1,1,0,1,1,0,0,1,529.0,"Carrer de la Marina, 338, Barcelona",,41.40701199999999,2.171418,08025,Camps d'en Grassot i Gracia Nova,Gracia
La Tagliatella,"CC La Maquinista, Pont del Potosí, 2, 08030 Barcelona, Spain",4.1,1,1,1,1,0,1,1,0,1,1,4059.0,"CC La Maquinista, Pont del Potosí, 2, Barcelona",True,41.4405808,2.1986553,08030,San Andres Palomar,Sant Andreu
Cerveseria Cafeteria,"08038 Barcelona, Spain",3.8,0,1,0,1,1,1,1,0,1,1,184.0,Spain,True,41.3563226,2.142181,08038,Montjuic,Sants - Montjuic
STELLA NOVA,"Av. de Gaudí, 8, 08025 Barcelona, Spain",4.0,0,1,1,1,0,1,1,0,1,1,408.0,"Avinguda de Gaudí, 8, Barcelona",,41.4051638,2.174682499999999,08025,Camps d'en Grassot i Gracia Nova,Gracia
Mamma Italia,"C. del Comte de Güell, 56, 08028 Barcelona, Spain",4.7,1,1,1,1,0,1,1,1,1,1,1620.0,"Carrer del Comte de Güell, 56, Barcelona",False,41.376523,2.1234459,08028,Les Corts,Les Corts
Turk kebab,"Passeig de Lluís Companys, No 2, 08018 Barcelona, Spain",3.5,1,1,0,1,0,1,1,0,1,1,316.0,"Passeig de Lluís Companys, No 2, Barcelona",True,41.38950389999999,2.1835581,08018,El Clot,Sant Marti
马来西亚槟城料理,"C/ de Numància, 20, 08029 Barcelona, Spain",,1,1,1,1,0,1,1,1,1,1,,"Carrer de Numància, 20, Barcelona",True,41.38198339999999,2.1408102,08029,Sarria,Sarria - Sant Gervasi
Restaurant La Gintoneria,"Rambla del Poblenou, 08005 Barcelona, Spain",2.8,0,1,0,1,0,0,1,0,1,0,5.0,"Rambla del Poblenou, Barcelona",True,41.4024851,2.1991969,08005,Poblenou,Sant Marti
Nané by Pilar't,"Carrer del Guinardó, 18, 08041 Barcelona, Spain",4.3,0,1,1,1,1,0,1,0,1,1,3.0,"Carrer del Guinardó, 18, Barcelona",True,41.4158977,2.1814153,08041,El Guinardo,Horta - Guinardo
El Chigre 1769,"C/ dels Sombrerers, 7, 08003 Barcelona, Spain",4.5,0,1,1,1,0,1,1,0,1,1,1981.0,"Carrer dels Sombrerers, 7, Barcelona",True,41.38376999999999,2.1816713,08003,Barceloneta,Ciutat Vella
Utrilla Chinese Restaurant,"C/ de Mallorca, 665, 08027 Barcelona, Spain",3.1,1,1,0,1,0,1,1,0,1,1,38.0,"Carrer de Mallorca, 665, Barcelona",,41.41477330000001,2.1902312,08027,El Congres - Navas,Sant Andreu
Restaurante Bar Can Jaume,"C. de Santander, 32, 08020 Barcelona, Spain",4.4,0,1,0,1,0,1,1,0,1,1,75.0,"Carrer de Santander, 32, Barcelona",,41.4261719,2.2012847,08020,La Verneda - Sant Marti de Provençals,Sant Marti
Torres del Paine Restaurant,"C/ de la Junta de Comerç, 28, 08001 Barcelona, Spain",4.7,0,1,1,1,0,1,1,0,1,1,1078.0,"Carrer de la Junta de Comerç, 28, Barcelona",True,41.37924050000001,2.1718602,08001,El Raval,Ciutat Vella
El Rincón del Artista,"C/ Nou de la Rambla, 105, 08001 Barcelona, Spain",3.8,0,1,1,1,1,1,1,0,1,1,1781.0,"Carrer Nou de la Rambla, 105, Barcelona",True,41.3752022,2.1704683,08001,El Raval,Ciutat Vella
Antico cafe,"C/ Gran de Gràcia, 152, 08012 Barcelona, Spain",4.0,0,1,0,1,1,0,1,0,1,1,1237.0,"Carrer Gran de Gràcia, 152, Barcelona",True,41.4020626,2.1531316,08012,Vila de Gracia,Gracia
Papa Johns Pizza,"Pg. de Fabra i Puig, 294, 08031 Barcelona, Spain",3.4,1,1,0,0,0,1,1,0,0,1,390.0,"Passeig de Fabra i Puig, 294, Barcelona",True,41.43047869999999,2.1716801,08031,Horta,Horta - Guinardo
Panchito SOM,"Avinguda de Rio de Janeiro, 42, 08016 Barcelona, Spain",3.0,1,1,1,1,0,1,1,0,1,1,86.0,"Avinguda de Rio de Janeiro, 42, Barcelona",True,41.43551679999999,2.1804887,08016,Porta-La Prosperitat,Nou Barris
Bravo Bravas,"C/ de Lafont, 21, 08004 Barcelona, Spain",5.0,1,0,0,0,0,0,0,0,0,1,2.0,"Carrer de Lafont, 21, Barcelona",,41.3727534,2.1688897,08004,Poble Sec,Sants - Montjuic
El Rovell del Clot,"Carrer de Rogent, 108, 08026 Barcelona, Spain",4.0,0,1,1,1,1,1,1,0,1,1,686.0,"Carrer de Rogent, 108, Barcelona",True,41.4110587,2.1824368,08026,Camp de l'arpa,Sant Marti
Bodega Borràs,"C/ de Casanova, 85, 08011 Barcelona, Spain",4.8,0,1,1,1,1,1,1,0,1,1,191.0,"Carrer de Casanova, 85, Barcelona",True,41.3861178,2.157524,08011,Esquerra Eixample,Eixample
Restaurant Els Arcs Teteria,"C. de los Castillejos, 168, 08013 Barcelona, Spain",4.5,0,1,0,0,0,0,0,0,0,1,14.0,"Carrer de los Castillejos, 168, Barcelona",,41.4021258,2.1842438,08013,El Fort Pienc,Eixample
Bistrot Levante,"Placeta de Manuel Ribé, 1, 08002 Barcelona, Spain",4.4,1,1,1,1,1,1,1,1,1,1,586.0,"Placeta de Manuel Ribé, 1, Barcelona",True,41.3826632,2.17552,08002,Barri Gotic,Ciutat Vella
Steam & Coal,"Plaça de Julio González, 4, 08005 Barcelona, Spain",4.3,0,1,1,1,1,1,1,0,1,1,766.0,"Plaça de Julio González, 4, Barcelona",True,41.4014268,2.2068028,08005,Poblenou,Sant Marti
Restaurante Bolívar,"C/ de Nàpols, 287, 08025 Barcelona, Spain",3.0,0,1,0,1,0,0,1,0,1,1,1.0,"Carrer de Nàpols, 287, Barcelona",,41.4031604,2.1689257,08025,Camps d'en Grassot i Gracia Nova,Gracia
Xarcuteria La Pineda,"Carrer del Pi, 16, 08002 Barcelona, Spain",4.4,0,1,0,1,0,0,1,0,1,1,577.0,"Carrer del Pi, 16, Barcelona",,41.3836817,2.1739827,08002,Barri Gotic,Ciutat Vella
Pollastres I Ous Pérez Benages,"C/ d'Aragó, 128, 08011 Barcelona, Spain",4.8,1,1,0,0,0,0,0,0,0,1,30.0,"Carrer d'Aragó, 128, Barcelona",,41.38488509999999,2.1554074,08011,Esquerra Eixample,Eixample
Horiginal Barcelona,"C/ de Ferlandina, 29, 08001 Barcelona, Spain",3.7,0,1,1,1,0,1,1,0,1,1,68.0,"Carrer de Ferlandina, 29, Barcelona",True,41.3824035,2.1664259,08001,El Raval,Ciutat Vella
Sifón Sifón,"Gran Via de les Corts Catalanes, 1115, 08020 Barcelona, Spain",4.2,0,1,0,1,1,1,1,0,1,0,743.0,"Gran Via de les Corts Catalanes, 1115, Barcelona",,41.41781830000001,2.2051614,08020,La Verneda - Sant Marti de Provençals,Sant Marti
Bar Restaurant Els Jardins,"Carrer de Campins, 15, local 1, 08030 Barcelona, Spain",3.7,0,1,0,0,0,0,0,0,0,0,3.0,"Carrer de Campins, 15, local 1, Barcelona",,41.4477778,2.200473300000001,08030,San Andres Palomar,Sant Andreu
Hisop,"Passatge de Marimon, 9, 08021 Barcelona, Spain",4.5,0,1,1,1,0,1,1,0,1,0,907.0,"Passatge de Marimon, 9, Barcelona",True,41.39445849999999,2.1480343,08021,Les Corts - Sarria,Les Corts
Dsushi | Restaurant japonès a domicili,"Carrer de Santaló, 153, 08021 Barcelona, Spain",3.8,1,1,0,0,0,0,0,0,0,1,94.0,"Carrer de Santaló, 153, Barcelona",,41.4004497,2.1396494,08021,Les Corts - Sarria,Les Corts
Sumac & Mambo - Restaurant,"C. d'Enric Granados, 30, 08007 Barcelona, Spain",4.5,0,1,1,1,0,1,1,1,1,0,727.0,"Carrer d'Enric Granados, 30, Barcelona",True,41.3903594,2.1592606,08007,Antiga Esquerra Eixample,Eixample
Frankfurt JG,"C/ de Joan Güell, 139, 08028 Barcelona, Spain",3.7,0,1,0,1,1,1,1,0,1,1,144.0,"Carrer de Joan Güell, 139, Barcelona",,41.3823331,2.131565300000001,08028,Les Corts,Les Corts
Restaurant Dispensa,"Carrer de Campo Florido, 52, 08027 Barcelona, Spain",4.1,0,1,1,1,0,1,1,0,1,1,657.0,"Carrer de Campo Florido, 52, Barcelona",True,41.42163920000001,2.1811404,08027,El Congres - Navas,Sant Andreu
Durum Doner Kebab,"Av. de la Mare de Déu de Montserrat, 270, 08041 Barcelona, Spain",4.3,1,1,0,1,0,1,1,0,0,1,251.0,"Avinguda de la Mare de Déu de Montserrat, 270, Barcelona",,41.4237628,2.1758051,08041,El Guinardo,Horta - Guinardo
Mariscos Genaro S L,"Carrer Longitudinal 9, 9, 08001 Barcelona, Spain",,0,0,0,0,0,0,0,0,0,0,,"Carrer Longitudinal 9, 9, Barcelona",,41.3332923,2.1138318,08001,El Raval,Ciutat Vella
Tapas El Modernista,"Passeig de Garcia Fària, 29, 08005 Barcelona, Spain",4.2,1,1,1,1,1,1,1,0,1,0,717.0,"Passeig de Garcia Fària, 29, Barcelona",True,41.4015528,2.2107806,08005,Poblenou,Sant Marti
Empanadas argentinas La fábrica,"Plaça de la Llana, 15, 08003 Barcelona, Spain",4.4,1,1,0,0,0,0,1,0,0,1,529.0,"Plaça de la Llana, 15, Barcelona",True,41.3850755,2.1794211,08003,Barceloneta,Ciutat Vella
Lapino S L,"Carrer de l'Arc de Sant Vicenç, 2, 08003 Barcelona, Spain",4.5,0,1,0,0,0,0,0,0,0,0,2.0,"Carrer de l'Arc de Sant Vicenç, 2, Barcelona",,41.38466519999999,2.1818317,08003,Barceloneta,Ciutat Vella
La Lia al Poble Sec,"Carrer de Blai, 28, 08004 Barcelona, Spain",4.2,0,1,0,1,0,0,1,0,1,1,21.0,"Carrer de Blai, 28, Barcelona",,41.3738479,2.1642826,08004,Poble Sec,Sants - Montjuic
Mimo's Born,"Plaça de Jacint Reventós, 08003 Barcelona, Spain",4.5,1,1,1,1,1,1,1,1,1,1,1465.0,"Plaça de Jacint Reventós, Barcelona",True,41.3834191,2.1806433,08003,Barceloneta,Ciutat Vella
La Bona Teca,"Pg. de Maragall, 400, 08031 Barcelona, Spain",4.2,0,1,1,1,1,0,1,0,1,1,87.0,"Passeig de Maragall, 400, Barcelona",True,41.4290398,2.1628127,08031,Horta,Horta - Guinardo
ANTICA OSTERIA,"Passeig de la Mare de Déu del Coll, 119, 08032 Barcelona, Spain",5.0,1,1,1,1,0,1,1,0,1,1,56.0,"Passeig de la Mare de Déu del Coll, 119, Barcelona",True,41.42165250000001,2.1502932,08032,La Font d'en Fargues,Horta - Guinardo
Casa de Pasta,"08005 Barcelona, Spain",4.8,1,1,0,0,0,1,1,0,0,1,23.0,Barcelona,,41.4065678,2.2032419,08005,Poblenou,Sant Marti
Frankfurt del Hospital Sant Pau,"C/ de Sant Quintí, 108, 110, 08041 Barcelona, Spain",4.4,0,1,0,1,0,1,1,0,1,1,145.0,"Carrer de Sant Quintí, 108, 110, Barcelona",,41.4157096,2.1753018,08041,El Guinardo,Horta - Guinardo
Absenta del raval,"Plaça del Pes de la Palla, 5, 08001 Barcelona, Spain",4.2,0,1,0,1,0,0,0,0,1,0,828.0,"Plaça del Pes de la Palla, 5, Barcelona",True,41.381303,2.1637946,08001,El Raval,Ciutat Vella
Doppietta | Restaurante Italiano en Barcelona,"Passatge de Pere Calders, 4, 08015 Barcelona, Spain",4.6,0,1,1,1,1,1,1,0,1,0,234.0,"Passatge de Pere Calders, 4, Barcelona",True,41.37611009999999,2.1628107,08015,Nova Esquerra Exiample - Sant Antoni,Eixample
The Fresh Poke Aragó,"C/ d'Aragó, 232, 08007 Barcelona, Spain",4.6,1,1,1,1,0,1,1,1,1,1,172.0,"Carrer d'Aragó, 232, Barcelona",True,41.3895697,2.1618593,08007,Antiga Esquerra Eixample,Eixample
Figo,"C/ del Joncar, 3, 08005 Barcelona, Spain",4.6,1,1,1,1,0,1,1,0,1,1,200.0,"Carrer del Joncar, 3, Barcelona",True,41.4002134,2.2030125,08005,Poblenou,Sant Marti
Pirineus 1975,"Carrer de Duran i Bas, 3, 08002 Barcelona, Spain",4.4,0,1,1,1,0,1,1,0,1,0,803.0,"Carrer de Duran i Bas, 3, Barcelona",,41.3854422,2.173902,08002,Barri Gotic,Ciutat Vella
KEBY BURGERS,"08021 Barcelona, Spain",,0,1,0,0,0,0,1,0,0,1,,Spain,True,41.3970284,2.1474828,08021,Les Corts - Sarria,Les Corts
Mami Fanny,"Av. de la Mare de Déu de Montserrat, 71, 08024 Barcelona, Spain",4.8,1,1,1,1,0,1,1,0,1,1,275.0,"Avinguda de la Mare de Déu de Montserrat, 71, Barcelona",True,41.4148759,2.1648987,08024,Gracia - Can Baro,Gracia
La Bikineria,"C/ de Muntaner, 568, 08022 Barcelona, Spain",4.6,1,1,0,1,0,1,1,0,1,1,181.0,"Carrer de Muntaner, 568, Barcelona",,41.40595750000001,2.1342588,08022,Sarria - La Bonanova,Les Corts
Restaurante En Transpaso,"08014 Barcelona, Spain",,0,0,0,0,0,0,0,0,0,0,,Spain,,41.37542969999999,2.1393537,08014,La Bordeta - Les Corts,Sants - Montjuic
Teikit Barcelona,"Travessera de Gràcia, 50, 08021 Barcelona, Spain",4.0,1,1,0,1,0,1,1,0,0,1,399.0,"Travessera de Gràcia, 50, Barcelona",True,41.3956468,2.1491089,08021,Les Corts - Sarria,Les Corts
Al Arab Barcelona,"C. de Pujades, 65, 08005 Barcelona, Spain",4.4,0,1,0,0,0,0,1,0,0,1,36.0,"Carrer de Pujades, 65, Barcelona",True,41.3964457,2.1935077,08005,Poblenou,Sant Marti
Casa Maki,"C/ de Numància, 128, 08029 Barcelona, Spain",4.0,1,1,0,1,0,1,1,0,1,1,62.0,"Carrer de Numància, 128, Barcelona",True,41.3871844,2.1351553,08029,Sarria,Sarria - Sant Gervasi
el noi d'Alcoi,"Carrer de Castellnou, 37, 08017 Barcelona, Spain",4.4,0,1,1,1,0,0,1,1,1,1,343.0,"Carrer de Castellnou, 37, Barcelona",True,41.3955168,2.129658,08017,Vallvidrera,Sarria - Sant Gervasi
Sirocco,"C/ de París, 180, 08036 Barcelona, Spain",4.7,0,1,1,1,0,0,1,0,1,0,24.0,"Carrer de París, 180, Barcelona",True,41.3930888,2.1527816,08036,Esquerra Eixample,Eixample
MANDONI,"Av. Diagonal, 609-615, 08028 Barcelona, Spain",4.0,1,1,0,1,1,1,1,0,1,1,270.0,"Avinguda Diagonal, 609-615, Barcelona",True,41.3881021,2.1286867,08028,Les Corts,Les Corts
Boldú,"C/ del Rosselló, 253, 08008 Barcelona, Spain",4.3,1,1,0,0,1,0,1,0,0,1,846.0,"Carrer del Rosselló, 253, Barcelona",True,41.3951179,2.1595368,08008,Antiga Esquerra Eixample,Eixample
Anmol Dahi Ballay,"C. de la Cera, 30, 08001 Barcelona, Spain",4.3,0,1,0,0,0,1,1,0,0,1,184.0,"Carrer de la Cera, 30, Barcelona",True,41.3785392,2.1655657,08001,El Raval,Ciutat Vella
Restaurant La Pera,"Carrer Major, 76, 08040 Barcelona, Spain",4.3,0,1,0,1,0,0,1,0,1,0,4.0,"Carrer Major, 76, Barcelona",,41.3304901,2.1147019,08040,Zona Franca,Sants - Montjuic
Bar Restaurantear Okey,"Carrer d'Albert Llanas, 22, 08024 Barcelona, Spain",3.9,0,1,1,1,0,1,1,0,1,1,58.0,"Carrer d'Albert Llanas, 22, Barcelona",,41.4164219,2.158393,08024,Gracia - Can Baro,Gracia
Dim Sum House,"C/ de Bergara, 7, 08002 Barcelona, Spain",4.1,1,1,1,1,0,1,1,1,1,1,557.0,"Carrer de Bergara, 7, Barcelona",True,41.3862287,2.168044,08002,Barri Gotic,Ciutat Vella
Sinner,"Carrer de Tuset, 3, 08006 Barcelona, Spain",3.9,0,1,0,0,0,0,0,0,0,0,10.0,"Carrer de Tuset, 3, Barcelona",,41.3955139,2.152263599999999,08006,El Farro,Sarria - Sant Gervasi
Cuinem Les Corts,"Travessera de les Corts, 173, 08028 Barcelona, Spain",4.9,0,1,0,0,0,0,1,0,0,1,28.0,"Travessera de les Corts, 173, Barcelona",,41.38220870000001,2.1275388,08028,Les Corts,Les Corts
Casa CARLOS Y MARONA,"Via Augusta, 187, 08021 Barcelona, Spain",,0,1,0,0,0,0,0,0,0,0,,"Via Augusta, 187, Barcelona",,41.3978775,2.1408695,08021,Les Corts - Sarria,Les Corts
Tincset i més,"C/ del Consell de Cent, 439, 08009 Barcelona, Spain",4.6,0,1,1,1,1,0,1,0,1,1,109.0,"Carrer del Consell de Cent, 439, Barcelona",,41.3974193,2.1739524,08009,Dreta Eixample,Eixample
Restaurant Coral,"C/ de Nicaragua, 23, 08029 Barcelona, Spain",4.3,0,1,1,1,1,1,1,0,1,1,426.0,"Carrer de Nicaragua, 23, Barcelona",True,41.3825958,2.1419813,08029,Sarria,Sarria - Sant Gervasi
Restaurante Asistic Orquidea,"C/ de Calvet, 14, 08021 Barcelona, Spain",4.4,0,1,1,1,0,1,1,0,1,1,15.0,"Carrer de Calvet, 14, Barcelona",True,41.393738,2.1448329,08021,Les Corts - Sarria,Les Corts
Hamacas,"C/ de Mallorca, 302, 08037 Barcelona, Spain",,0,1,0,0,0,0,0,0,0,0,,"Carrer de Mallorca, 302, Barcelona",,41.39686459999999,2.1669754,08037,Dreta Eixample,Eixample
Restaurante Edelmann,"Avda. del Portal de l'Àngel, 6, 08002 Barcelona, Spain",2.5,0,1,0,0,0,0,0,0,0,0,11.0,"Avinguda del Portal de l'Àngel, 6, Barcelona",,41.3848872,2.1740239,08002,Barri Gotic,Ciutat Vella
SandwiChez Travessera de les Corts,"Travessera de les Corts, 305, 08029 Barcelona, Spain",4.0,0,1,0,1,1,0,1,1,0,1,676.0,"Travessera de les Corts, 305, Barcelona",True,41.3876004,2.1361487,08029,Sarria,Sarria - Sant Gervasi
